,id,text,labels
9482,18681,"@USER What snowflakes dont understand is that the ""Far right"" Are ordinary people who are actually being effected by migration, they are people whose house prices have dropped and car insurance has increased due to the rise in crime rate! Fuck",0
9483,18682,The Making of an Immigrant Turned Venture Capitalist Turned Compassionate Capitalist in Three Acts:  • Refugee (Act I)  • Venture Capitalist (Act II)  • Social Impact Pioneer (Act III)   URL URL,0
9484,18683,Austria proposes sending troops abroad to stop migrant movement URL,1
9485,18684,WomenDisobey  Clinton's were against illegal immigrants until NUMBER URL via @USER,0
9486,18685,@USER MyBad StopTheInvasion GreenCardsForDACA NewChainMigration No-Lottery IllegalSentHome get in Line BuildTheWall,1
9487,18686,Boo hoo says KY refugee contractor---not enough Muslim Refugees placed in Bowling Green under this @USER.Amazing how leftwing media conveniently forgets things like this---Iraqi refugee terrorists arrested in BG. Good thing I'm here to remind themURL URL,1
9488,18687,"American workers are winningTrump cuts the supply of wage-lowering migrant labor. Executives complained bitterly when forced to compete for workers by offering higher wages. Restaurant had to raise wages to fill NUMBER of the NUMBER,NUMBER jobs at NUMBER restaurants. URL",0
9489,18688,@USER You play with ordinary poor peoples lives like a monopoly board you throw the dice and people never get out of jail migrants win,1
9490,18689,@USER do your own thing. I think @USER is wrong about shutting the government down. Get the funds you are asking for. You have been right numerous times whereas they have gotten it wrong every time. BuildThatWall,1
9491,18690,"@USER @USER Ingraham, Sorry not a pollster (FakeNews) &amp; I say BuildTheWall and the WaCky lEft &amp; LeBron can go jump in the creek AmericaFirst StopTheInvasion HomeTown Meeting California ShockTheState",0
9492,18691,Two thirds of the British public think that immigration is too high.Almost three quarters think that the UK is crowded.NUMBER% think that immigration has a negative effect on the availability of housing.BREXIT BrexitBetrayal Immigration Brexiteers BNP,1
9493,18692,ModriÄ’s grandfather and relatives were killed during the balkans war. MandzukiÄ spent his childhood in Germany as a refugee. Croatia’s story is the most incredible in WorldCup’s recent memory  URL,0
9494,18693,Ruth Davidson more interested in her lovers immigration right that  doing anything useful for the poor of Scotland except suggestive photo,1
9495,18694,"Illegal Rohingya migrants will be sent back, says Rijiju  They need to go back to their home country as they are not in india legally.  URL",0
9496,18695,Message to all those liberals advocating open borders.If you import the third world - you will get third world problems. It's not that hard to understand is it?The British National Party will continue to campaign for a traditional Britain!Brexit Immigration bitcoin,1
9497,18696,"Italian bishop says he’s ready to ""turn all the churches into mosques"" to aid the cause of mass Muslim migration URL via @USER",0
9498,18697,The German Government Pays for NUMBER Week Vacation for Refugees to Go Home -INCLUDING airfare BACK to the very countries that claim they are fleeing because it is unsafe.   Armstrong Economics URL,0
9499,18698,"Important message for all the fans of BehavioralMedChat Next month, @USER will join our good friends @USER for a conversation on immigrant health. The chat will take place on September NUMBER @ NUMBER p.m. ET, and will use the hashtag SaludTues. See you all there URL",0
9500,18699,"As a devastating report reveals NUMBER,NUMBER illegal migrants are living in one French suburb URL",0
9501,18700,URL,0
9502,18701,Shit ima choke yo ass back and say mine even tho Im yo side nigga,1
9503,18702,Yo pussy the equivalent of a D list celebrity fuck u mean,1
9504,18703,@804StreetMedia @USER @USER Then don't attack a woman for being a rape victim. This isn't hard.,0
9505,18704,"Oh dear, Melania strutting her political thang with fact Contradict her husband and that she should just stay in the kitchen, barefoot and pregnant like Trump wishes we all could return to. The wife should be seen but not heard. Just like in the 50s",1
9506,18705,"@USER Yea, you actually get a pass to do the horrible crap you do Skank BECAUSE your black! White people dont have this pass.",0
9507,18706,@USER @USER @USER @USER @USER @USER You the last bitch that should be talking about looks. Anyways stick that dusty ass tongue back in ya musty STD filled mouth and shut the fuck up hoe.,1
9508,18707,"@USER Please tell us that you arent going to WHINE about this for the next NUMBER+ months like youve been doing about Jeff Sessions You could have fired Sessions the moment he reclused himself, but noooo, you just continue to be a pussy about it",0
9509,18708,@USER Shut the fuck up you pussy boy,0
9510,18709,How can people support a youtuber who's mocked rape like bitch wtf,0
9511,18710,The replies to this tweet guys :loudly_crying_face:. And i see this ALL THE TIME to a rape tweet. Sooo many women (have) experience(d)… URL,0
9512,18711,"HRC is taking long walks in the woods again. Its sinking in how incompetent and void of solutions she was. She stacked the deck and got her fat butt kicked. What a worthless, pathetic Skank this woman is. maga tcot",1
9513,18712,@USER @USER I have them both in a dead heat for most hysterical woman ever,1
9514,18713,This is sad! What a woman wears has nothing to do with the intentions and actions of rape. Sorry you went through t… URL,0
9515,18714,Polley writes that women in the industry don't think anyone will care if they tell. Rape culture isn't acknowledged… URL,0
9516,18715,@USER What are you worried you are about to lose the crown for Most Hysterical Woman of the decade? Good for them. They are the only ones who are trying to save America while you keep making money off of her by using her. You are the BIGGEST BITCH,1
9517,18716,"Today on SFTP, I interview @USER and we talk about the most hysterical Pokemon fight that you will never… URL",0
9518,18717,"@USER Thanks MUCH for creating this hearing package. As you can see from my other tweets to you, I have a different take on it all (I agree with Coulter that Booker and Harris are competing for the Hysterical Woman Award) but I really appreciate the work you put into this. THX",1
9519,18718,Great goodly moogly this Buffalo Bill looking bitch is a cunt. Go do your little kooky dance while listening to wild horses and stfu,0
9520,18719,@USER You are a skank Graham.John McCain would be ashamed,1
9521,18720,"@USER But like... Women can rape women aswell, and women can rape men aswell, and men can rape men aswel… URL",0
9522,18721,"@USER ,Hate to break it to you pussy man,but the only thing you're responsible for, is the destruction of this country. You might be able to fool the liberal sheep, but we're the Trump Party and we had your number in NUMBER. You are a worthless piece of shit. SorosPuppet",0
9523,18722,"I just wanna let you know, you're a stupid fucking cunt Go ahead & run your mouth, pussy, I don't give a fuck You're a stupid piece of shit, you're a stupid fucking bitch Get the fuck up off my dick, get the fuck up off my dick, like..- Pink Guy",1
9524,18723,The Same NUMBER U Women and Leave Me Alone I Got Anough Skank Problems!,1
9525,18724,@USER lol So you admit it Love it jailhouse. I rest my case. You're so pathetically hysterical. Beyond funn… URL,0
9526,18725,PositivelyJoan: RT AltNatParkSer: Mike Pence: 'Allowing Rape Victims To Have Abortions Will Lead To Women Trying To Get Raped' RT If You Ar…,0
9527,18726,"ThursdayThoughts Don't worry Ann. After your multi-day meltdown over having to simply switch seats on a Delta airplane flight last year, we still consider you the ""Most Hysterical Woman""",1
9528,18727,@USER Which one of the two wins the prize for most hysterical woman?,1
9529,18728,@USER Stfu u hating ass bitch go suck her big dick pussy ass hoe u lookin like a rat,1
9530,18729,"This hysterical woman is just completely brain dead. Come on CA, you can do better than this empty bag of skin.",1
9531,18730,"There's only one hysterical woman in this tweet, and she's not a Senator",0
9532,18731,So @USER is a faker and a tool. And he's competing with @USER to see who can be the most hysterical woman in the Senate. What a surprise.Kavanaugh Trump2020,1
9533,18732,Stfu you aint make no noise yet pussy ,1
9534,18733,"@USER @USER god dammit, boys! You did it again. Van Talk was hysterical. Congrats on everything. RIPBobBarker",0
9535,18734,@USER That's because you've already won the title Most Raggidy Skank Who's A Disappointment To Her Father...,1
9536,18735,booty fever out in this bitch insensitive rape iknowwhatkindofniggasaregonnafindthistweet butter icecream sexualharassment sex,0
9537,18736,Idc if she's the one that confirmed it. It was TWO YEARS since they've been dating. They obviously thought long and hard abt coming out as a couple. Shut the fuck up,0
9538,18737,"@USER @USER He killed them in war, but didnt rape,molest and sold women in slave markets. Didnt con… URL",0
9539,18738,@USER @USER Yea you pussy boy like I said Ill get into your room if I have too !,0
9540,18739,"For crying out loud, Ivanka STFU you ignorant, grifting, kunt You pretend to care about women? What about the mothers of the children your father's administration are imprisoning! What about Kavanaugh?",1
9541,18740,@_JORDAN__11 Fry me you pussy,0
9542,18741,@USER I agree with you about Vanessa being a skank brah Oh Wait... Did I say that out loud??? Oppssss...,1
9543,18742,Hollywood tales: how do u judge this guy ..a pig? Harvey Weinstein:More women accuse Hollywood producer of rape URL,0
9544,18743,u just like me to feel weird thanks holly so fuck u then bitch go fuck yourself childish little girl grow up I hate u I'm glad I don't c u now bitch face I'm not talk on u 2day now fucking cunt,1
9545,18744,There's a stupid woman on YouTube doing a spirit box saying the most horrendous insensitive things to the 'ghost' of Shan. The silly skank would be conversing with demons and she ain't got cross or nothing to counteract it. And I'm glad leave Shan alone.,1
9546,18745,@USER @USER @USER No. That's not the reason. Feminazi back in ur hole bitch.,1
9547,18746,@USER says the bitch that won't stop saying it. stfu hoe,1
9548,18747,Hold up Im jacking that perfect way to end a argument ima be like yo stfu you wanna argue or get yall pussy ate pick one,0
9549,18748,"the fact that cube would rather fuck their whole existence, along with the artists careers under their label to TRY AND PUNISH A RELATIONSHIP IS BEYOND ME. I hope they choke on a dusty ass dick.",0
